name,lat,lon
3,35.952556,-115.0228736
2,36.0993837698,-115.072435782
3,36.1675431,-115.1384234
1,36.174235,-115.163266
3,36.1059852,-115.1492441
3,36.1334919,-115.278964
2,36.1065513,-115.1721069
3,36.194833,-115.256456
2,36.1435952655,-115.279889905
2,36.1808271,-115.3154314
2,36.175,-115.136389
3,36.150573,-115.16114
3,36.1546784,-115.1537112
1,36.154769,-115.13733
3,36.1590615,-115.1149191
3,36.1819825,-115.2614307
3,36.1792340759,-115.26199434
2,36.2723762,-115.2248926
1,36.1441474,-115.1613475
3,36.1955705,-115.0546499
3,36.189464,-115.188295
3,36.1162016009,-115.090196947
3,36.1291692,-115.112729
3,36.0115446847,-115.122588593
3,36.0133761,-115.1590383
3,36.0490252,-115.2443551
3,36.2085091,-115.3133908
3,36.0645277,-115.2415133
3,36.1646857,-115.1491038
3,36.1660489,-115.1449643
3,36.1598867,-115.1520224
2,36.2178865,-115.2336697
3,36.144791,-115.2730368
3,36.1470835,-115.2982993
2,36.0529956,-115.2799348
3,36.107199,-115.176987
3,36.10352,-115.174608
2,36.1259639214,-115.167703909
3,36.1099345,-115.1754157
2,36.1423378,-115.1563054
3,36.1163474,-115.1723373
2,36.128561,-115.1711298
3,36.1220839,-115.1680316
2,36.2642283,-115.2562576
2,36.2842569459,-115.288407728
2,36.1003637,-115.0746097
2,36.0999382,-115.1067567
3,35.989438,-115.186852
3,36.2031978,-115.2599508
3,36.201747,-115.281933
3,36.0583459,-115.243157
1,36.0612353,-115.2896852
2,36.0957508,-115.2967138
3,36.0835318,-115.299523
3,36.145241,-115.167872
3,36.1461759,-115.16681
2,36.1441807,-115.1413862
2,36.14495,-115.153793
3,36.128561,-115.1711298
3,36.128561,-115.1711298
2,36.1107323,-115.1722365
3,36.1399283,-115.1600681
2,36.1173432,-115.1763623
2,36.1731313752,-115.144967406
3,36.1673463908,-115.13588273
3,36.1629964,-115.1480125
2,36.1435795,-115.2354691
2,36.0107866,-115.1339535
2,36.0107847,-115.1340187
2,36.2171468,-115.2253774
1,36.2192873,-115.2426973
3,36.175,-115.136389
2,36.1594416,-115.1859352
3,36.1439891,-115.1976095
2,36.1365864,-115.1854556
2,36.1586225511,-115.315968592
3,36.1272241,-115.1715512
2,36.1096948,-115.1701624
2,36.1035296,-115.1723424
3,36.1260222006,-115.166711078
3,36.123618,-115.17033
1,36.1101712,-115.1751092
3,36.098909,-115.175557
3,36.1081488,-115.1699073
3,36.1003360552,-115.099161242
2,36.097435,-115.029413
2,36.1142559,-115.1336195
3,36.1374173,-115.3129313
3,36.1263735,-115.1981158
3,36.1431923,-115.242116
2,36.125908,-115.197904
3,36.105305,-115.260681
3,36.1135412,-115.285389
1,36.1788006,-115.177775
3,36.0899897,-115.202097
1,36.0835065,-115.185082
1,36.086407,-115.149425
3,36.0686389,-115.1775586
2,36.1078245654,-115.175531803
3,36.195664,-115.122847
3,36.2137533,-115.2505169
2,36.1967506409,-115.255561829
3,36.1272241,-115.1715512
3,36.128561,-115.1711298
2,36.1068162,-115.1721927
2,36.1073273138,-115.176129438
3,36.1145955817,-115.172434866
2,36.1962026,-115.1167987
2,36.2015702,-115.1951924
2,36.130324,-115.082407
2,36.1030009,-115.1735161
3,36.1130109,-115.1765221
3,36.109814,-115.173241
2,36.1242528,-115.1684761
2,36.106542,-115.17204
2,36.1268768,-115.1658732
3,36.2878575,-115.2905683
1,36.2745018,-115.2702461
3,36.1003826,-115.1116708
2,36.099678,-115.101374
3,36.2699287874,-115.208240497
2,36.1262297011,-115.213504024
2,36.1056748276,-115.172234076
2,36.1254890343,-115.197077841
1,36.196558,-115.230234
3,36.1603440042,-115.320894107
3,36.298435158,-115.279986463
3,36.0106875,-115.1371278
3,36.054773,-115.2710305
2,36.206222,-115.25426
2,36.102861,-115.174257
2,36.1098756593,-115.175163842
3,36.128561,-115.1711298
3,36.1190372,-115.176005
2,36.1162194,-115.1745719
1,36.127307,-115.174568
2,36.1107323,-115.1722365
2,36.1272241,-115.1715512
3,36.1131512328,-115.17080728
1,36.0993783,-115.1710285
3,36.1126319399,-115.170539714
2,36.1094088,-115.1727107
2,36.1107640452,-115.172593275
3,36.1135123,-115.1383498
1,36.1118363,-115.1380596
2,36.128343,-115.243903
1,36.2147393237,-115.244719441
2,36.1142391,-115.1727367
3,36.1336130336,-115.163122017
2,36.1265953,-115.1653652
3,36.128561,-115.1711298
3,36.2883609,-115.2864306
3,36.1046913,-115.1723762
2,36.1206015,-115.1768382
3,36.1181654,-115.1706363
3,36.1272241,-115.1715512
3,36.1878766,-115.2062861
3,36.1949042,-115.1937632
1,36.2138478,-115.2426033
2,36.2030945,-115.2244853
3,36.2104973183,-115.298725778
2,36.0489857075,-115.278334348
3,36.1953703,-115.2548139
2,36.159591,-115.3194725
2,36.1596477,-115.331415
3,36.1423259,-115.1561477
2,36.098660597,-115.175095308
3,36.1226408,-115.1675152
2,36.1175212714,-115.171410072
3,36.1248783,-115.279894
2,36.1166746169,-115.172728747
2,36.0996696536,-115.183308243
2,36.0701839,-115.1196125
3,36.0457187,-115.3133908
1,36.165488,-115.168425
2,36.1643156,-115.1574463
3,36.1607264656,-115.279327445
3,36.1780112,-115.3133908
2,36.1008356513,-115.075062654
2,36.1010736,-115.079286
2,36.1084263,-115.1373615
2,36.1488887,-115.1643217
3,36.1562632,-115.1535787
3,36.1574468,-115.1503399
1,36.216338,-115.267814
3,36.12613,-115.1891408
3,36.1265884,-115.2026114
3,36.1259293,-115.1976305
1,36.1720776,-115.1468298
3,36.158588,-115.236766
2,36.1455047,-115.2244681
2,36.319556,-115.289777
3,36.3006294,-115.2841268
3,36.1576692,-115.2907728
1,36.1006486,-115.099351
2,36.115268,-115.0887593
3,36.1973306,-115.2579285
3,36.2350946,-115.0994834
3,36.166316,-115.138533
3,36.1721756,-115.1468294
2,36.0203453665,-115.152076614
3,36.01578,-115.1194884
2,36.052392,-115.1690207
2,36.1128082,-115.0622886
3,36.156759,-115.154046
1,36.1048339,-115.136686
2,36.1356507,-115.1624488
3,36.1718195,-115.1423041
3,36.10279,-115.136057
3,36.0954380777,-115.176083565
3,36.1451998,-115.1246165
2,36.1589085,-115.1365916
3,36.1532753,-115.1048054
3,36.1448305,-115.23769
2,36.127175,-115.1865508
2,36.0714488,-115.2777077
2,36.163017,-115.173304
3,36.1865419,-115.2432754
2,36.1053148,-115.1388739
2,36.1805637,-115.3159257
3,36.191832,-115.3053232
1,36.159811,-115.047072
3,36.1439446912,-115.296010136
3,36.1430003,-115.2796631
2,36.1258855,-115.2044879
2,36.1264205,-115.1940753
3,36.1263711,-115.1917692
2,36.1954258,-115.2549386
2,36.095622,-115.190342
3,36.0714077,-115.1982482
1,36.2186316,-115.2612237
2,36.0114387079,-115.174912401
2,36.2172804,-115.2414222
3,36.193819,-115.305812
2,36.0974279,-115.0297371
3,36.160058,-115.146369
3,36.1659627,-115.1334394
1,36.160081,-115.144128
1,36.1452092,-115.1742771
1,36.1476155,-115.1193196
2,36.1498554477,-115.113872032
3,36.17115,-115.145849
3,36.1267280579,-115.209655762
2,36.1266294,-115.2057606
2,36.1994452,-115.242678
2,36.0912899,-115.1939162
3,36.24172,-115.250137
2,36.2185429,-115.2595642
3,36.232428,-115.272602
2,36.1356997984,-115.24359674
2,36.0113572399,-115.175775205
2,36.167526,-115.138435
3,36.0699725316,-115.174840031
3,36.1157854617,-115.096136236
2,36.1158003,-115.0901722
2,36.1008854,-115.1384919
2,36.1080735,-115.136367
3,36.1703033447,-115.233711243
2,36.098677067,-115.118678212
3,36.1446075439,-115.132087708
3,36.1430003,-115.2796631
1,36.1864302,-115.2242976
3,36.1875991821,-115.225311279
3,36.2030945,-115.2244853
3,36.0747738,-115.1869515
3,36.219859,-115.250331
3,36.1010319,-115.0935889
2,36.1017712,-115.1365217
2,36.0839998,-115.1537389
3,36.1973681,-115.2578289
2,36.2038082,-115.2578961
2,36.205013,-115.25449
2,35.9706292,-115.3074646
1,35.9836695,-115.1901616
2,36.1950420594,-115.024121607
3,36.175,-115.136389
3,36.0280675,-115.1189137
3,36.204137,-115.2452786
3,36.1945972,-115.2562933
3,36.2161409,-115.213356
3,36.1326596,-115.1728055
2,36.1020815564,-115.053142111
3,36.1287425,-115.1980492
3,36.1357941,-115.1808544
3,36.146384,-115.206122
3,36.1379343576,-115.169306579
2,36.041095,-115.120455
2,36.0428966,-115.1520552
3,36.1461993427,-115.181010403
3,36.145727,-115.1903294
2,36.0292843,-115.1162048
3,36.1022287,-115.1745851
2,36.1161559,-115.1750576
3,36.2782879,-115.0198508
2,36.2393788,-115.1128076
2,36.2409489,-115.1592072
3,36.171301,-115.146052
3,36.131091,-115.1895538
3,36.1458918,-115.1891244
2,36.1309576,-115.1866872
2,36.016723,-115.1171678
3,36.1238755,-115.279439
2,36.1497888,-115.2075955
3,36.04169067,-115.182702541
2,36.043321,-115.1863936
2,36.0984220246,-115.175258438
1,36.1162194,-115.1745719
2,36.1277253,-115.1744147
3,36.1182919,-115.170409
2,36.106004,-115.1742387
2,36.1580527,-115.0796859
2,36.2857688,-115.2853389
1,36.0995932,-115.1007315
3,36.1444406,-115.1744819
3,36.147931,-115.11931
2,36.1284438,-115.1108315
2,36.0131289,-115.1627292
1,36.2401463,-115.2343661
3,36.179246,-115.255523
3,36.1584768423,-115.331681809
3,36.0113572399,-115.175775205
1,36.0941461,-115.2009211
3,36.2336012,-115.2514861
3,36.2330997,-115.2719048
2,36.0125177,-115.1526505
3,35.9987358,-115.1592718
3,36.101694,-115.117571
3,36.1444429,-115.295238
2,36.1586099,-115.2451251
2,36.156108,-115.304705
2,36.1450305,-115.2469833
3,36.0999157,-115.0394604
2,36.1435604,-115.3026829
3,36.115813,-115.095457
3,36.1139221,-115.2803993
2,36.1008511,-115.2809922
2,36.1314439,-115.1648858
2,36.128561,-115.1711298
3,36.1193098,-115.1717702
3,36.1064359,-115.1731863
3,36.2897901152,-115.285736918
3,36.2636485832,-115.257175396
2,36.0990955,-115.1160884
3,36.098671574,-115.240817477
3,36.1065513,-115.1721069
2,36.1054938719,-115.172291008
3,36.1022543,-115.1699583
2,36.1591411423,-115.162011129
3,36.2107263,-115.2982166
2,36.1043329,-115.17601
3,36.1183949,-115.1729418
3,36.1274245,-115.170815
3,36.1145037,-115.1678936
2,36.1226902,-115.1701939
1,36.1590156555,-115.087783813
3,36.149751,-115.0762536
1,36.2891104489,-115.288454667
3,36.1305244,-115.1634753
3,36.1156338,-115.172557
3,36.1276112,-115.168028
2,36.291036,-115.288192
3,36.204332,-115.250266
2,36.117839582,-115.17321825
1,36.1123576,-115.1702213
2,36.112821,-115.17013
2,36.1076001737,-115.17166129
3,36.1245525615,-115.168404356
3,36.1463298936,-115.063829714
3,36.2835417,-115.2861316
3,36.1049744,-115.1359993
2,36.1054037,-115.1493237
3,36.1439009,-115.2959684
1,36.158184,-115.045058
3,36.1522597,-115.1622645
3,36.153071,-115.160983
3,36.158569,-115.131258
3,36.1592114,-115.1062787
3,36.126217212,-115.191350097
2,36.1259368667,-115.189743413
2,36.1852363,-115.2067868
2,36.1985933,-115.2433497
3,36.160855,-115.319536
3,36.0749996,-115.1828943
3,36.1334453,-115.1602109
2,36.1100629,-115.1708909
3,36.1178743,-115.171169
2,36.1182919,-115.170409
2,36.1652895202,-115.116896265
3,36.1619276,-115.1346287
1,36.175,-115.136389
3,36.1456675,-115.1670763
1,36.2165999,-115.2419453
2,36.306775,-115.2790394
3,36.1864111,-115.3040982
2,36.1256543,-115.2113902
2,36.1268284288,-115.213149039
1,36.1154288,-115.1229726
3,36.1018814,-115.064007
2,36.1157364,-115.0721084
3,36.1049744,-115.1359993
3,36.1009393,-115.1392265
3,36.051493058,-115.244736671
3,36.0563775,-115.2659777
2,36.182338,-115.654897
1,36.1255289,-115.2291934
3,36.1067473,-115.1001247
3,36.1606563,-115.2794964
3,36.306775,-115.2790394
2,36.0919655,-115.1730561
2,36.0869205561,-115.225593406
1,36.100861,-115.1380375
2,36.124423,-115.146372
1,36.169294,-115.161412
2,36.162002,-115.164759
3,36.0827233144,-115.03153704
3,36.1890423113,-115.221874863
1,36.1915823,-115.2066377
1,36.1643156,-115.1574463
3,36.175,-115.136389
1,36.2769928839,-115.279338758
2,36.2682101,-115.2598039
2,36.2769527115,-115.287363738
2,36.2650228462,-115.259212892
1,36.0553682,-115.2349545
2,36.3180328,-115.3030917
1,36.3059286,-115.308473
2,36.163599,-115.245644
1,36.0903898131,-115.172310372
2,36.1719093323,-115.139968872
2,36.131647,-115.137753
2,36.103868,-115.163095
3,36.1459471,-115.178613
2,36.1443596405,-115.207225643
3,36.0539587,-115.1695624
3,36.1758688,-115.2217547
3,36.1646914353,-115.289145336
2,36.1952386,-115.025482
3,36.110328,-115.2625279
3,36.1411512266,-115.135870501
2,36.1099345,-115.1754157
3,36.127779,-115.172462
3,36.124673657,-115.168053054
3,36.1415985978,-115.125354437
3,36.1448581,-115.1684415
3,36.1980345,-115.2825691
2,36.1979784,-115.2638024
2,36.125722,-115.196053
3,36.0972034,-115.2209607
2,36.079893,-115.2112909
3,36.0993026,-115.1987794
3,36.0701630123,-115.13045805
2,36.057719,-115.1582445
2,36.1945097103,-115.259734243
2,36.1883552799,-115.259498427
3,36.197452,-115.2509593
2,36.0029632,-115.1077258
3,36.1699412,-115.1398296
2,36.1050109863,-115.172225952
3,36.093978,-115.202816
2,36.0989012,-115.1487518
3,36.2167718,-115.2495743
2,36.1273414,-115.1858929
2,36.2138624,-115.2429319
2,36.216337,-115.226327
3,36.1574998371,-115.493471242
3,36.070982,-115.198823
3,36.0858168,-115.1903937
3,36.231877,-115.250406
3,36.0095526,-115.117997
3,36.14763,-115.155677
1,36.1451859,-115.1766297
3,36.1488809,-115.1639148
2,36.1453449,-115.135507
2,36.1987022,-115.2792291
2,36.1988542,-115.2659777
2,36.160725,-115.2453617
3,36.2174102,-115.2449196
3,36.0999263796,-115.05629808
3,36.0863465,-115.0359606
2,36.2303848267,-115.057907104
3,36.037236,-115.129198
2,36.054351,-115.169061
3,36.1638289,-115.1568419
3,36.170791626,-115.143943787
3,36.1672344524,-115.135510017
3,36.1610889,-115.1072088
3,36.1674154,-115.1427601
3,36.1098426961,-115.17366378
2,36.1096948,-115.1701624
2,36.124829,-115.171991
3,36.103087,-115.17352
3,36.1173432,-115.1763623
2,36.1293177,-115.1652708
2,36.1094088,-115.1727107
2,36.126843408,-115.165750792
3,36.1130109,-115.1765221
3,36.1107323,-115.1722365
3,36.2709977,-115.2948952
3,36.0996512,-115.1071443
2,36.1280756,-115.2245664
3,36.1426709,-115.2881208
2,36.1438794,-115.1186879
2,36.1442698,-115.1051184
2,36.1069976,-115.1713571
3,36.1250660251,-115.172832347
2,36.1105591138,-115.168883801
1,36.1111846,-115.1707331
2,36.0990353043,-115.175377497
2,36.1214517,-115.1696112
1,36.112238,-115.1790843
2,36.2812553488,-115.28649852
3,36.0975779,-115.046322
3,36.1689134331,-115.13848629
2,36.1472665939,-115.165075064
3,36.1492307,-115.1512563
2,36.1461359895,-115.136831403
2,36.0216326,-115.2777342
2,36.0990357434,-115.174877197
3,36.1098657006,-115.173711777
3,36.097808,-115.171308
3,36.1688018067,-115.139880089
3,36.1980614,-115.2825096
3,36.0560638,-115.1170993
2,36.105196,-115.0568796
3,36.2185819,-115.1514687
3,36.0230204,-115.1724453
3,36.0531531806,-115.170544049
1,36.00232,-115.20777
2,36.115422,-115.0659185
3,36.1012638,-115.1356246
3,36.141155,-115.28261
2,36.1148675,-115.1335439
1,36.1084263,-115.1373615
2,36.15798,-115.046233
1,36.125908,-115.197904
2,36.1262824,-115.2040571
2,36.1948568,-115.2061074
2,36.225174,-115.260009
3,36.219843,-115.260011
2,36.013144,-115.136143
3,36.2723762,-115.2248926
2,36.0402159,-115.2244853
2,36.0954919333,-115.175835416
2,36.1107323,-115.1722365
1,36.129263,-115.288216
3,36.1048816136,-115.176876783
3,36.1130306392,-115.175947047
2,36.1268238,-115.1657996
2,36.129066,-115.168791
3,36.113964517,-115.174347706
1,36.118346,-115.170129
3,36.1275371573,-115.168771148
1,36.1288401,-115.173012
2,36.1586332,-115.0685537
2,36.216661,-115.249417
3,36.1603301742,-115.319023132
3,36.1281773307,-115.172967406
2,36.122828,-115.169206
2,36.0426927,-115.2419044
2,36.05252,-115.181891
2,36.041673,-115.184999
1,36.1218691,-115.1696529
2,36.1142773,-115.1709763
2,36.1213292383,-115.168500101
3,36.1017956552,-115.170686245
3,36.098940593,-115.175657369
3,36.1272241,-115.1715512
2,36.1272241,-115.1715512
3,36.1173432,-115.1763623
2,36.109404777,-115.17298151
2,36.1272241,-115.1715512
3,36.1213977,-115.171675
2,36.1173432,-115.1763623
3,36.099777,-115.1725943
1,36.0988783486,-115.17564062
2,36.1245859,-115.1716132
3,36.2882686673,-115.29246452
1,36.1607399,-115.150978
3,36.167937,-115.140467
2,36.1686775068,-115.139801591
3,36.1008511,-115.2809922
3,36.103358,-115.279654
3,36.0987307,-115.175777
3,36.0952415496,-115.175594496
3,36.0776518,-115.1888657
2,36.0577242,-115.1225863
2,36.1006924561,-115.139449359
3,36.1178743,-115.171169
2,36.1162585462,-115.174129901
2,36.10877,-115.170117
2,36.1077865,-115.1744209
3,36.1272241,-115.1715512
2,36.1088082,-115.173583
3,36.1213605484,-115.170990205
3,36.1356506,-115.1624487
3,36.127043,-115.168349
3,36.1090085573,-115.172585559
3,36.1243396763,-115.167767081
2,36.1218632,-115.1696491
3,36.11289,-115.171282
3,36.263507,-115.2578463
2,36.1337103,-115.0850568
3,36.1448188547,-115.332281958
3,36.238438,-115.1505882
3,36.1641215,-115.1685547
3,36.2007902,-115.3059053
2,36.070816,-115.093132
3,36.135695,-115.42791
2,36.1150199,-115.2953383
2,36.1193098,-115.1717702
3,36.2706864,-115.2667351
1,36.1002863,-115.1132293
2,36.100382,-115.1148589
3,36.10551,-115.135842
3,36.1678783157,-115.140640475
3,36.1585554,-115.153153
3,36.16039,-115.141609
3,36.1014138,-115.1310209
3,36.1411553,-115.2826886
1,36.1592105859,-115.048619248
2,36.1264020437,-115.190557367
3,36.206287384,-115.254096985
3,36.2380395,-115.181645
3,36.1020092781,-115.168827454
3,36.1225046314,-115.168848597
3,36.123359883,-115.171027891
2,36.1207009354,-115.171405077
3,36.169437,-115.1429031
3,36.1675431,-115.1384234
3,36.167667,-115.138461
3,36.0983856,-115.148285
3,36.1003692,-115.134347
3,36.185567,-115.260752
3,36.204018,-115.259958
3,36.0409447,-115.1197539
3,36.142663,-115.2094889
3,36.1586469,-115.17921
1,36.1648071368,-115.157581358
3,36.1569658,-115.3335939
2,36.1227370363,-115.297881762
1,36.1407759,-115.0620047
2,36.0708015,-115.1907291
3,36.2191781,-115.2624712
2,36.135635,-115.2304131
3,36.1146578,-115.1756607
3,36.2626334,-115.2560841
3,36.1012538662,-115.302565433
3,36.0214616,-115.1168743
2,36.1117138709,-115.168805278
2,36.1099519536,-115.17367369
2,36.2429154,-115.0756818
3,36.2732597,-115.0094303
3,36.1529419,-115.1552796
3,36.1455661,-115.175773
1,36.151058,-115.162188
3,36.1531825,-115.151613
2,36.1584128,-115.1007484
2,36.1977231,-115.2799781
3,36.1690649,-115.1388963
2,36.035562,-115.117762
3,36.0357293,-115.1717789
2,36.033274,-115.119559
2,35.9976078414,-115.206959459
2,36.145136,-115.142959
3,36.1253808,-115.1959803
3,36.1605429,-115.320922
3,36.24046,-115.0576
3,36.1583388,-115.1575814
2,36.1152113,-115.0719451
1,36.172259,-115.1963237
2,36.060438882,-115.264258596
3,36.0602257,-115.2772544
1,36.1430617,-115.0661451
3,36.0562407971,-115.269615576
3,36.0533669,-115.2793808
3,36.056075,-115.280912
2,36.201095,-115.281796
3,36.102324,-115.169228
3,36.1272241,-115.1715512
3,36.1243686,-115.1685359
2,36.1369777,-115.1633366
2,36.1237531,-115.1702736
2,36.1220839,-115.1680316
3,36.2644982,-115.2661992
3,36.2813438,-115.2872561
3,36.265103,-115.2591882
3,36.1585286084,-115.250290611
3,36.1672332269,-115.146141234
3,36.1656501848,-115.141105652
2,36.1171675,-115.177901
2,36.1025618,-115.169277
2,36.1211955,-115.1740737
3,36.1107323,-115.1722365
3,36.1214376,-115.169597
3,36.1600221,-115.0783214
3,36.2641017,-115.2671421
3,36.298685,-115.289784
3,36.0990486,-115.101808
3,36.1001855,-115.0751253
2,36.020108,-115.1167735
2,36.1037993418,-115.168108888
2,36.103551446,-115.172465344
3,36.1593724,-115.1720733
1,36.1585129,-115.0587356
2,36.1585197,-115.1284417
3,36.1589789702,-115.122243103
3,36.1266029,-115.2062431
2,36.205849,-115.241257
3,36.0125437,-115.1564086
2,36.0559973,-115.2785231
3,36.1949459,-115.256651
2,36.1426631,-115.2782845
2,36.129662,-115.260301
2,36.1427696,-115.2692867
2,36.1592158,-115.2799263
3,36.1613371,-115.2878484
3,36.1453333,-115.2778317
3,36.162099,-115.1722493
3,36.1649415,-115.1558773
2,36.0910865,-115.2411026
3,36.1183787,-115.1726202
2,36.1277253,-115.1744147
3,36.128561,-115.1711298
3,36.1378447,-115.1654364
2,36.109622,-115.1732124
2,36.128561,-115.1711298
3,36.2911926683,-115.286828913
3,36.2873115,-115.2895403
2,36.099662,-115.1177252
1,36.0861428,-115.0167212
2,36.1696982659,-115.141221463
3,36.1620931,-115.1579353
1,36.261214,-115.247873
2,36.1692899,-115.140026
2,36.1221442,-115.1652749
2,36.096154,-115.11827
3,36.0676361856,-115.174292148
1,36.055832,-115.120023
3,36.2472804,-115.2089199
2,36.1629926,-115.1592511
3,36.1718694,-115.1421457
3,36.1693227,-115.1413073
3,36.1687852,-115.1403285
3,36.169116,-115.139599
1,36.132282,-115.164622
2,36.1635951,-115.1570109
3,36.1157323283,-115.298611747
3,36.1110149,-115.4493465
1,36.1009682549,-115.297258165
2,36.1014288,-115.313227
2,36.0999369,-115.2979265
3,36.1154163,-115.3140301
2,36.1155618,-115.3109221
2,36.1217538915,-115.314392948
3,36.1164439484,-115.297507235
2,36.1022525987,-115.174478525
2,36.0731944,-115.1941129
2,36.0815933875,-115.138027116
3,36.0908811798,-115.139055968
3,36.0668606,-115.1765851
2,36.1193098,-115.1717703
3,36.1211428627,-115.174133874
3,36.1077865,-115.1744209
2,36.0958161252,-115.175091492
2,36.1022287,-115.1745851
2,36.1699142351,-115.141176581
3,36.173087,-115.144799
3,36.169437,-115.1429031
2,36.0189318586,-115.118333034
2,36.0512303,-115.1714179
3,36.0357492,-115.1533426
3,36.115089,-115.140451
2,36.1059,-115.118594
2,36.1561597,-115.0380389
3,36.0590733,-115.2791394
3,36.1256933,-115.2112778
3,36.11543,-115.112467
2,36.1423421,-115.0984553
3,36.115598,-115.102678
3,36.169872,-115.139516
3,36.169971,-115.1427714
2,36.1169233122,-115.174796832
2,36.2779317236,-115.203113817
2,36.1805637,-115.3159257
3,36.1701296258,-115.290872581
2,36.0481291765,-115.244175249
3,36.1805637,-115.3159257
3,36.1907208,-115.3073321
3,36.1147228,-115.3062183
3,36.1005923,-115.295766
2,36.101033,-115.298951
3,36.1005336,-115.2868386
3,36.1699412,-115.1398296
3,36.127341,-115.171545
1,36.089499,-115.196259
2,36.0995058,-115.2222678
1,36.0574886,-115.1494812
3,36.1623394,-115.150008
3,36.1656894,-115.1345034
2,36.086251,-115.151703
3,36.0977962,-115.1992226
3,36.233048,-115.246776
3,36.012764,-115.136056
3,36.126437,-115.1917
2,36.1619116,-115.1414263
3,36.265868,-115.617571
2,36.1453017225,-115.047892265
3,36.1919495,-115.2434183
1,36.1599062,-115.3294487
2,36.1265983,-115.2028178
3,36.2030945,-115.2244853
3,36.0875004,-115.1997755
3,36.0932581,-115.1872546
2,36.21892,-115.3098281
2,36.219283,-115.292955
3,36.0101564,-115.1221979
2,36.0115513,-115.1370781
2,36.1461338,-115.1560617
2,36.1595008959,-115.214327366
2,36.0102586735,-115.119996602
2,36.2410685,-115.0779957
3,36.0993632,-115.1709616
3,36.1190988232,-115.177792538
2,36.1149405,-115.1720257
3,36.113807,-115.172772
2,36.1366657976,-115.16432064
2,36.149751,-115.0762536
2,36.1573631,-115.0620928
2,36.2857688,-115.2853389
1,36.2777739,-115.2883157
3,36.100423,-115.096066
3,36.1447202354,-115.274104967
3,36.1596069336,-115.285140991
3,36.159901,-115.278969
3,36.13781,-115.257328
2,36.0992575,-115.0479435
3,36.1707639,-115.1435262
3,36.1656584,-115.1165785
2,36.1431546,-115.2924779
2,36.130313,-115.274574
2,36.1257798,-115.2019027
3,36.0968157,-115.1819347
3,36.072516,-115.206889
2,36.1310868,-115.085162
2,36.104474,-115.136561
2,36.199265,-115.2435622
3,36.0553391,-115.2259983
3,36.0148546,-115.2414811
3,36.2736796,-115.2542455
2,36.1161559,-115.1750576
2,36.098822731,-115.176041068
2,36.105289,-115.174037
3,36.12020189,-115.177972302
3,36.0954628,-115.1758039
3,36.1111869812,-115.170707703
3,36.1177804,-115.1729332
3,36.1240615,-115.167872
3,36.1060731,-115.1727487
3,36.1272241,-115.1715512
2,36.1156338,-115.172557
3,36.2780439,-115.2871972
3,36.2779367981,-115.286492761
3,36.2635717858,-115.257949233
2,36.25784,-115.645378
3,36.159147,-115.152728
2,36.114859,-115.136639
3,36.0209176,-115.2672983
2,36.02818,-115.1149077
2,36.1267513,-115.1977733
2,36.1098104085,-115.172426022
3,36.1262661701,-115.166167617
3,36.1107901,-115.1714113
2,36.1265953,-115.1653652
2,36.1025459,-115.172271
2,36.1095089233,-115.173455262
2,36.1107323,-115.1722365
2,36.124257,-115.168124
3,36.1681641,-115.2870375
3,36.1672546478,-115.285847986
3,36.2832901188,-115.261917262
2,36.2800493,-115.2613293
3,36.0919655,-115.1730561
3,36.0912617,-115.1742471
2,36.0824501583,-115.243326996
2,36.0711002882,-115.242135812
2,36.1026160756,-115.167443434
3,36.1134905,-115.1634874
3,36.1295416,-115.1325897
2,36.1187281,-115.1542912
3,36.1239419536,-115.167752796
2,36.1067305,-115.1719754
3,36.1277253,-115.1744147
1,36.0999549,-115.1058836
3,36.011398,-115.1206
3,36.1670265198,-115.141654968
2,36.1520108,-115.2437024
3,36.1471349,-115.243936
3,36.143081,-115.2256
2,36.1587612,-115.2096005
2,36.1596476,-115.2177909
2,36.2191439,-115.2965027
2,36.0416989698,-115.135485121
2,36.16109,-115.172599
2,36.1952740767,-115.242623091
3,36.2030945,-115.2244853
3,36.0870421,-115.3223211
2,36.112428,-115.171519
2,36.092697,-115.040784
3,36.1657197773,-115.139031076
3,36.1491275,-115.1617412
2,36.104125,-115.145219
2,36.1261473,-115.189155
3,36.1265158,-115.1920065
2,36.078532,-115.02756
2,36.1366321,-115.066019
3,36.1084263,-115.1373615
3,36.1015959,-115.1287579
2,36.1162194,-115.1745719
3,36.1953606271,-115.236890923
3,36.1605691,-115.3208852
3,35.9987358,-115.1592718
3,36.1228487451,-115.326672103
3,36.1580979,-115.3174385
3,36.2074847,-115.2682033
2,36.175,-115.136389
3,36.18,-115.14
2,36.1727933,-115.1952951
2,36.0516478512,-115.243986468
2,36.1956879636,-115.258802564
3,36.1975172,-115.2501303
3,36.1436949,-115.2917773
2,36.4303079,-115.5207358
3,36.1441493,-115.136394
2,36.1318533,-115.192068
3,36.1130419,-115.1382799
3,36.1051763336,-115.136547089
3,36.20756,-115.065094
1,36.2035465,-115.2242811
3,36.199364,-115.241754
2,36.2168697,-115.2445979
2,36.197994,-115.241329
2,36.1276635228,-115.198
2,36.126099,-115.297578
2,36.054755,-115.171491
3,36.050351,-115.171564
2,36.042046,-115.121808
3,36.0539089,-115.1187688
3,36.1067341,-115.0406679
1,36.112384,-115.059692
3,36.1128952,-115.0623534
3,36.1448187,-115.1805851
1,36.132833,-115.186703
